0.0462610753779  0.124673598143
1.0850604391  0.124237883364
2.33165041381  0.123797865228
3.62972696744  0.122114177252
4.56401626054  0.120023822148
5.44574313576  0.116277750882
6.43090424265  0.111286933936
7.20796735597  0.105472024345
7.88128885508  0.100073464432
8.45040766612  0.0938486601963
8.91578486295  0.0880402056389
9.38100836849  0.0818175530811
9.79474529513  0.0768385703637
10.312223836  0.0714432379679
10.8811889557  0.0648042357317
11.5024091108  0.0589925536575
12.0718353044  0.0535961454227
12.7971044563  0.048196509671
13.6264226049  0.0432089202419
14.5078420976  0.0386344529743
15.4413629343  0.0344731078682
16.3232435008  0.0311412346021
17.2572254113  0.0282224834974
18.2431549746  0.0253026565538
19.0735489622  0.023214453128
19.9560442938  0.0215393718637
